CWFlow	Level	OutFlow	TempOF	Steam
12,01084719	11,91305827	9,03E-05	10,37553923	12,48024212
12,01350969	11,9170414	9,03E-05	10,37564819	12,49235604
12,01532127	11,92107073	9,03E-05	10,37578595	12,50437155
12,01640755	11,92512452	9,03E-05	10,37597968	12,51620287
12,01687292	11,92918426	9,03E-05	10,3762551	12,52776595
12,01680275	11,9332341	9,03E-05	10,37663356	12,53898741
12,01626598	11,93726038	9,03E-05	10,37713175	12,54980603
12,01531782	11,94125116	9,03E-05	10,37776219	12,56017159
12,01400236	11,94519591	9,03E-05	10,37853367	12,57004402
12,01235501	11,94908524	9,03E-05	10,37945164	12,57939253
12,01040462	11,95291065	9,03E-05	10,38051867	12,58819464
12,00817526	11,95666441	9,03E-05	10,38173475	12,59643544
12,00568776	11,96033942	9,03E-05	10,38309755	12,60410708
12,00296081	11,96392916	9,03E-05	10,38460273	12,61120814
12,00001189	11,96742761	9,03E-05	10,38624434	12,61774246
11,99685788	11,97082926	9,04E-05	10,38801523	12,62371825
11,99351547	11,97412907	9,03E-05	10,38990733	12,62914716
11,99000147	11,97732249	9,03E-05	10,39191194	12,63404362
11,98633285	11,98040543	9,03E-05	10,39401992	12,63842422
11,98252683	11,9833743	9,04E-05	10,39622192	12,64230715
11,9786008	11,98622599	9,03E-05	10,3985085	12,64571179
11,97457224	11,9889579	9,04E-05	10,40087028	12,64865833
11,97045856	11,99156788	9,03E-05	10,40329802	12,65116739
11,96627704	11,9940543	9,04E-05	10,40578274	12,65325981
11,96204463	11,99641599	9,04E-05	10,40831573	12,65495642
11,95777785	11,99865225	9,04E-05	10,41088862	12,65627793
11,95349269	12,00076281	9,04E-05	10,41349341	12,65724479
11,9492045	12,00274787	9,04E-05	10,41612245	12,65787711
11,94492791	12,004608	9,04E-05	10,41876848	12,65819463
11,94067679	12,00634419	9,04E-05	10,42142462	12,65821663
11,93721261	12,00795776	9,04E-05	10,42408437	12,65796193
11,93387459	12,00944974	9,04E-05	10,42674161	12,65744886
11,9304622	12,01081873	9,04E-05	10,42939056	12,65669527
11,92697714	12,01206253	9,04E-05	10,43202581	12,65571852
11,9234427	12,01317947	9,04E-05	10,43464229	12,65453543
11,91988662	12,01416877	9,04E-05	10,43723525	12,65316237
11,91633812	12,01503066	9,04E-05	10,43980028	12,65161516
11,91282625	12,01576639	9,04E-05	10,44233326	12,64990916
11,90937883	12,01637819	9,04E-05	10,44483037	12,6480592
11,90602155	12,01686923	9,04E-05	10,44728826	12,64607914
11,90277749	12,01724349	9,04E-05	10,44970455	12,64398014
11,89966674	12,01750571	9,04E-05	10,45207778	12,64177084
11,89670626	12,01766126	9,04E-05	10,45440661	12,63945961
11,89390985	12,01771602	9,04E-05	10,45668966	12,63705513
11,89128824	12,01767625	9,04E-05	10,45892548	12,63456635
11,88884924	12,01754855	9,04E-05	10,4611126	12,63200251
11,88659793	12,01733969	9,04E-05	10,46324951	12,6293731
11,88453695	12,01705656	9,04E-05	10,46533466	12,62668785
11,88266674	12,01670608	9,04E-05	10,46736647	12,62395675
11,88098577	12,0162951	9,04E-05	10,46934332	12,62119004
11,87949088	12,01583041	9,04E-05	10,47126357	12,61839829
11,87817747	12,01531859	9,04E-05	10,47312555	12,61559222
11,87703975	12,01476604	9,04E-05	10,47492764	12,61278261
11,876071	12,01417891	9,04E-05	10,47666829	12,60998014
11,87526372	12,01356308	9,04E-05	10,47834608	12,60719532
11,87460983	12,01292414	9,04E-05	10,47995972	12,60443837
11,87410084	12,01226737	9,04E-05	10,48150809	12,60171913
11,87372798	12,01159773	9,04E-05	10,48299025	12,59904697
11,87348231	12,01091985	9,04E-05	10,48440548	12,59643072
11,87335483	12,01023802	9,04E-05	10,48575328	12,5938786
11,87333659	12,00955622	9,04E-05	10,48703339	12,59139815
11,87341871	12,0088781	9,04E-05	10,4882458	12,5889962
11,8735925	12,00820699	9,04E-05	10,48939072	12,58667885
11,87384946	12,00754589	9,04E-05	10,49046862	12,58445142
11,87418138	12,00689753	9,04E-05	10,49148019	12,5823185
11,87458029	12,00626433	9,04E-05	10,49242637	12,5802839
11,87503855	12,00564842	9,04E-05	10,49330829	12,57835068
11,87554885	12,00505168	9,04E-05	10,49412729	12,57652117
11,8761042	12,00447573	9,04E-05	10,49488491	12,57479701
11,87669797	12,00392195	9,04E-05	10,49558284	12,57317916
11,8773239	12,00339147	9,04E-05	10,49622294	12,57166793
11,87797607	12,00288522	9,04E-05	10,49680718	12,57026305
11,8786489	12,00240394	9,04E-05	10,49733769	12,5689637
11,8793372	12,00194814	9,04E-05	10,49781665	12,56776852
11,8800361	12,0015182	9,04E-05	10,49824635	12,56667571
11,8807411	12,00111431	9,04E-05	10,49862915	12,56568302
11,88144802	12,0007365	9,04E-05	10,49896743	12,56478785
11,88215301	12,00038469	9,04E-05	10,49926362	12,56398725
11,88285256	12,00005863	9,04E-05	10,49952018	12,56327796
11,88354345	11,999758	9,04E-05	10,49973953	12,56265651
11,88422279	11,99948234	9,04E-05	10,49992411	12,56211918
11,88488797	11,99923111	9,04E-05	10,50007635	12,56166211
11,88553665	11,99900368	9,03E-05	10,5001986	12,56128127
11,88616677	11,99879937	9,04E-05	10,5002932	12,56097257
11,88677655	11,99861739	9,04E-05	10,50036244	12,56073181
11,88736442	11,99845695	9,04E-05	10,50040852	12,56055477
11,88792908	11,99831716	9,04E-05	10,50043359	12,56043721
11,88846944	11,99819712	9,04E-05	10,50043973	12,56037491
11,88898461	11,9980959	9,04E-05	10,50042894	12,56036368
11,88947391	11,99801254	9,04E-05	10,50040312	12,56039938
11,88993686	11,99794606	9,04E-05	10,50036409	12,56047796
11,89037312	11,99789548	9,04E-05	10,50031359	12,56059544
11,89078256	11,99785981	9,04E-05	10,50025326	12,56074798
11,89116515	11,99783805	9,04E-05	10,50018466	12,56093183
11,89152105	11,99782922	9,04E-05	10,50010922	12,56114337
11,89185049	11,99783235	9,04E-05	10,50002832	12,56137914
11,89215387	11,99784649	9,04E-05	10,49994322	12,56163582
11,89243167	11,99787068	9,04E-05	10,4998551	12,56191023
11,89268445	11,99790401	9,04E-05	10,49976505	12,56219937
11,89291289	11,99794559	9,04E-05	10,49967405	12,5625004
11,89311771	11,99799455	9,04E-05	10,49958302	12,56281063
11,89329972	11,99805006	9,04E-05	10,49949279	12,56312755
11,89345976	11,99811131	9,04E-05	10,4994041	12,5634488
11,89359874	11,99817754	9,04E-05	10,49931761	12,56377222
11,89371759	11,998248	9,04E-05	10,49923391	12,56409579
11,89381729	11,998322	9,04E-05	10,49915351	12,56441764
11,89389883	11,99839888	9,04E-05	10,49907687	12,56473609
11,89396321	11,99847801	9,04E-05	10,49900436	12,5650496
11,89401145	11,99855879	9,04E-05	10,49893631	12,56535678
11,89404458	11,99864069	9,04E-05	10,49887297	12,56565638
11,89406361	11,99872319	9,04E-05	10,49881456	12,56594731
11,89406955	11,99880582	9,04E-05	10,49876121	12,56622861
11,8940634	11,99888813	9,04E-05	10,49871305	12,56649944
11,89404616	11,99896972	9,04E-05	10,49867014	12,56675908
11,89401877	11,99905023	9,04E-05	10,49863249	12,56700696
11,89398219	11,99912932	9,04E-05	10,49860009	12,56724259
11,89393733	11,9992067	9,04E-05	10,49857289	12,5674656
11,89388507	11,9992821	9,04E-05	10,49855081	12,56767571
11,89382626	11,99935528	9,04E-05	10,49853374	12,56787274
11,89376173	11,99942604	9,04E-05	10,49852156	12,56805659
11,89369227	11,99949421	9,04E-05	10,49851409	12,56822725
11,89361862	11,99955962	9,04E-05	10,49851118	12,56838477
11,89354149	11,99962217	9,04E-05	10,49851263	12,56852928
11,89346156	11,99968175	9,04E-05	10,49851824	12,56866097
11,89337947	11,99973828	9,04E-05	10,49852779	12,56878006
11,89329581	11,99979172	9,04E-05	10,49854105	12,56888686
11,89321113	11,99984203	9,04E-05	10,49855781	12,56898169
11,89312596	11,9998892	9,04E-05	10,49857781	12,56906493
11,89304078	11,99993322	9,04E-05	10,49860083	12,56913698
11,89295604	11,99997412	9,03E-05	10,49862661	12,56919829
11,89287212	12,00001193	9,04E-05	10,49865493	12,5692493
11,89278942	12,0000467	9,04E-05	10,49868553	12,5692905
11,89270826	12,00007849	9,04E-05	10,49871818	12,56932238
11,89262893	12,00010736	9,04E-05	10,49875265	12,56934545
11,89255172	12,00013341	9,04E-05	10,49878871	12,56936022
11,89247684	12,0001567	9,04E-05	10,49882613	12,56936722
11,89240451	12,00017735	9,04E-05	10,49886471	12,56936696
11,8923349	12,00019546	9,04E-05	10,49890423	12,56935996
11,89226816	12,00021112	9,04E-05	10,49894449	12,56934674
11,89220441	12,00022445	9,04E-05	10,49898531	12,56932781
11,89214373	12,00023557	9,04E-05	10,49902649	12,56930367
11,89208622	12,00024459	9,04E-05	10,49906787	12,56927481
11,89203191	12,00025163	9,04E-05	10,49910929	12,56924171
11,89198083	12,0002568	9,04E-05	10,49915058	12,56920483
11,89193299	12,00026024	9,04E-05	10,49919162	12,56916462
11,8918884	12,00026206	9,04E-05	10,49923225	12,56912151
11,89184701	12,00026237	9,04E-05	10,49927237	12,56907591
11,8918088	12,0002613	9,04E-05	10,49931186	12,56902824
11,89177372	12,00025896	9,04E-05	10,49935061	12,56897885
11,89174169	12,00025545	9,04E-05	10,49938853	12,56892811
11,89171265	12,0002509	9,04E-05	10,49942555	12,56887636
11,8916865	12,0002454	9,04E-05	10,49946157	12,56882391
11,89166316	12,00023907	9,04E-05	10,49949655	12,56877107
11,89164253	12,00023199	9,04E-05	10,49953041	12,56871811
11,8916245	12,00022427	9,04E-05	10,49956313	12,56866528
11,89160896	12,00021599	9,04E-05	10,49959464	12,56861283
11,89159579	12,00020724	9,04E-05	10,49962493	12,56856098
11,89158488	12,00019811	9,04E-05	10,49965396	12,56850991
11,8915761	12,00018867	9,04E-05	10,49968173	12,56845982
11,89156933	12,00017899	9,04E-05	10,49970821	12,56841086
11,89156445	12,00016915	9,04E-05	10,49973341	12,56836318
11,89156133	12,00015921	9,04E-05	10,49975731	12,56831691
11,89155986	12,00014922	9,04E-05	10,49977994	12,56827214
11,89155991	12,00013924	9,04E-05	10,4998013	12,56822899
11,89156135	12,00012933	9,04E-05	10,4998214	12,56818753
11,89156408	12,00011953	9,04E-05	10,49984028	12,56814782
11,89156797	12,00010988	9,04E-05	10,49985793	12,56810992
11,89157292	12,00010042	9,04E-05	10,49987441	12,56807386
11,89157882	12,00009119	9,04E-05	10,49988973	12,56803967
11,89158555	12,00008221	9,04E-05	10,49990393	12,56800737
11,89159303	12,00007351	9,04E-05	10,49991705	12,56797696
11,89160114	12,00006512	9,04E-05	10,49992912	12,56794845
11,89160981	12,00005704	9,04E-05	10,49994017	12,5679218
11,89161894	12,00004931	9,04E-05	10,49995026	12,56789701
11,89162845	12,00004193	9,04E-05	10,49995941	12,56787405
11,89163825	12,00003492	9,04E-05	10,49996769	12,56785287
11,89164828	12,00002828	9,04E-05	10,49997511	12,56783344
11,89165847	12,00002201	9,04E-05	10,49998174	12,56781571
11,89166874	12,00001613	9,04E-05	10,49998761	12,56779963
11,89167904	12,00001062	9,04E-05	10,49999276	12,56778514
11,89168932	12,00000549	9,04E-05	10,49999724	12,56777219
11,89169952	12,00000074	9,04E-05	10,50000109	12,56776071
11,89170959	11,99999636	9,04E-05	10,50000436	12,56775063
11,8917195	11,99999234	9,04E-05	10,50000708	12,5677419
11,8917292	11,99998868	9,04E-05	10,50000929	12,56773444
11,89173866	11,99998537	9,04E-05	10,50001104	12,56772818
11,89174785	11,99998239	9,04E-05	10,50001235	12,56772306
11,89175675	11,99997974	9,04E-05	10,50001328	12,567719
11,89176533	11,9999774	9,04E-05	10,50001384	12,56771594
11,89177356	11,99997537	9,04E-05	10,50001409	12,56771381
11,89178145	11,99997362	9,04E-05	10,50001404	12,56771253
11,89178897	11,99997215	9,04E-05	10,50001374	12,56771205
11,89179611	11,99997094	9,04E-05	10,50001321	12,5677123
11,89180286	11,99996997	9,04E-05	10,50001247	12,56771321
11,89180922	11,99996924	9,04E-05	10,50001157	12,56771472
11,8918152	11,99996872	9,04E-05	10,50001052	12,56771678
11,89182078	11,99996841	9,04E-05	10,50000934	12,56771931
11,89182597	11,99996828	9,04E-05	10,50000806	12,56772228
11,89183078	11,99996833	9,04E-05	10,5000067	12,56772562
11,8918352	11,99996854	9,04E-05	10,50000528	12,56772929
11,89183925	11,9999689	9,04E-05	10,50000381	12,56773323
11,89184294	11,99996939	9,04E-05	10,50000232	12,56773741
11,89184627	11,99997	9,04E-05	10,50000081	12,56774176
11,89184925	11,99997072	9,04E-05	10,49999931	12,56774627
11,8918519	11,99997153	9,04E-05	10,49999782	12,56775088
11,89185423	11,99997243	9,04E-05	10,49999635	12,56775557
11,89185626	11,9999734	9,04E-05	10,49999492	12,5677603
11,89185799	11,99997443	9,04E-05	10,49999354	12,56776503
11,89185944	11,99997551	9,04E-05	10,4999922	12,56776975
11,89186062	11,99997663	9,04E-05	10,49999093	12,56777442
11,89186156	11,99997779	9,04E-05	10,49998972	12,56777902
11,89186226	11,99997897	9,04E-05	10,49998857	12,56778354
11,89186274	11,99998017	9,04E-05	10,4999875	12,56778795
11,89186301	11,99998137	9,04E-05	10,49998651	12,56779223
11,89186309	11,99998258	9,04E-05	10,49998559	12,56779638
11,891863	11,99998378	9,04E-05	10,49998475	12,56780037
11,89186274	11,99998498	9,04E-05	10,499984	12,56780421
11,89186234	11,99998615	9,04E-05	10,49998332	12,56780787
11,8918618	11,99998731	9,04E-05	10,49998273	12,56781135
11,89186114	11,99998844	9,04E-05	10,49998221	12,56781465
11,89186037	11,99998954	9,04E-05	10,49998177	12,56781777
11,89185951	11,99999061	9,04E-05	10,49998141	12,56782069
11,89185857	11,99999164	9,04E-05	10,49998113	12,56782342
11,89185755	11,99999263	9,04E-05	10,49998092	12,56782595
11,89185647	11,99999359	9,04E-05	10,49998077	12,5678283
11,89185535	11,9999945	9,04E-05	10,4999807	12,56783045
11,89185418	11,99999537	9,04E-05	10,49998069	12,56783242
11,89185298	11,9999962	9,04E-05	10,49998074	12,5678342
11,89185175	11,99999698	9,04E-05	10,49998084	12,5678358
11,89185052	11,99999771	9,04E-05	10,499981	12,56783723
11,89184927	11,9999984	9,04E-05	10,49998121	12,56783848
11,89184803	11,99999904	9,04E-05	10,49998147	12,56783957
11,89184679	11,99999964	9,04E-05	10,49998177	12,5678405
11,89184556	12,00000019	9,04E-05	10,49998212	12,56784129
11,89184436	12,00000069	9,04E-05	10,49998249	12,56784192
11,89184317	12,00000116	9,04E-05	10,4999829	12,56784242
11,89184201	12,00000158	9,04E-05	10,49998334	12,5678428
11,89184088	12,00000196	9,04E-05	10,49998381	12,56784304
11,89183979	12,0000023	9,04E-05	10,49998429	12,56784318
11,89183874	12,0000026	9,04E-05	10,4999848	12,56784321
11,89183772	12,00000286	9,04E-05	10,49998532	12,56784313
11,89183674	12,00000309	9,04E-05	10,49998586	12,56784297
11,89183581	12,00000328	9,04E-05	10,4999864	12,56784272
11,89183493	12,00000345	9,04E-05	10,49998696	12,5678424
11,89183409	12,00000358	9,04E-05	10,49998751	12,567842
11,8918333	12,00000368	9,04E-05	10,49998807	12,56784154
11,89183255	12,00000375	9,04E-05	10,49998863	12,56784103
11,89183185	12,0000038	9,04E-05	10,49998919	12,56784047
11,8918312	12,00000383	9,04E-05	10,49998974	12,56783986
11,8918306	12,00000383	9,04E-05	10,49999029	12,56783922
11,89183004	12,00000382	9,04E-05	10,49999083	12,56783854
11,89182953	12,00000378	9,04E-05	10,49999136	12,56783784
11,89182906	12,00000373	9,04E-05	10,49999188	12,56783712
11,89182864	12,00000366	9,04E-05	10,49999239	12,56783638
11,89182826	12,00000358	9,04E-05	10,49999288	12,56783564
11,89182792	12,00000349	9,04E-05	10,49999336	12,56783488
11,89182762	12,00000339	9,04E-05	10,49999383	12,56783413
11,89182736	12,00000327	9,04E-05	10,49999428	12,56783337
11,89182713	12,00000315	9,04E-05	10,49999471	12,56783262
11,89182694	12,00000302	9,04E-05	10,49999513	12,56783188
11,89182678	12,00000289	9,04E-05	10,49999553	12,56783115
11,89182665	12,00000275	9,04E-05	10,49999591	12,56783044
11,89182656	12,00000261	9,04E-05	10,49999627	12,56782974
11,89182648	12,00000247	9,04E-05	10,49999662	12,56782905
11,89182644	12,00000232	9,04E-05	10,49999694	12,56782839
11,89182642	12,00000218	9,04E-05	10,49999725	12,56782775
11,89182642	12,00000203	9,04E-05	10,49999755	12,56782713
11,89182644	12,00000189	9,04E-05	10,49999782	12,56782654
11,89182648	12,00000174	9,04E-05	10,49999808	12,56782597
11,89182654	12,0000016	9,04E-05	10,49999832	12,56782543
11,89182661	12,00000146	9,04E-05	10,49999854	12,56782491
11,8918267	12,00000133	9,04E-05	10,49999875	12,56782442
11,8918268	12,0000012	9,04E-05	10,49999894	12,56782396
11,89182691	12,00000107	9,04E-05	10,49999912	12,56782353
11,89182703	12,00000095	9,04E-05	10,49999928	12,56782312
11,89182715	12,00000083	9,04E-05	10,49999943	12,56782274
11,89182729	12,00000072	9,04E-05	10,49999957	12,56782239
11,89182743	12,00000061	9,04E-05	10,49999969	12,56782206
11,89182757	12,00000051	9,04E-05	10,4999998	12,56782176
11,89182772	12,00000041	9,04E-05	10,49999989	12,56782148
11,89182786	12,00000032	9,04E-05	10,49999998	12,56782123
11,89182801	12,00000023	9,04E-05	10,50000005	12,567821
11,89182816	12,00000015	9,04E-05	10,50000012	12,5678208
11,89182831	12,00000008	9,04E-05	10,50000018	12,56782062
11,89182846	12,00000001	9,04E-05	10,50000022	12,56782046
11,89182861	11,99999995	9,04E-05	10,50000026	12,56782032
11,89182876	11,99999989	9,04E-05	10,50000029	12,56782019
11,8918289	11,99999983	9,04E-05	10,50000032	12,56782009
11,89182904	11,99999979	9,04E-05	10,50000034	12,56782
11,89182917	11,99999974	9,04E-05	10,50000035	12,56781993
11,8918293	11,9999997	9,04E-05	10,50000035	12,56781988
11,89182942	11,99999967	9,04E-05	10,50000035	12,56781984
11,89182954	11,99999964	9,04E-05	10,50000035	12,56781981
11,89182966	11,99999961	9,04E-05	10,50000035	12,5678198
11,89182977	11,99999959	9,04E-05	10,50000033	12,5678198
11,89182987	11,99999957	9,04E-05	10,50000032	12,5678198
11,89182997	11,99999956	9,04E-05	10,50000031	12,56781982
11,89183007	11,99999955	9,04E-05	10,50000029	12,56781985
11,89183015	11,99999954	9,04E-05	10,50000027	12,56781988
11,89183023	11,99999954	9,04E-05	10,50000024	12,56781992
11,89183031	11,99999954	9,04E-05	10,50000022	12,56781997
11,89183038	11,99999954	9,04E-05	10,5000002	12,56782002
11,89183044	11,99999954	9,04E-05	10,50000017	12,56782008
11,8918305	11,99999955	9,04E-05	10,50000015	12,56782014
11,89183056	11,99999955	9,04E-05	10,50000012	12,5678202
11,89183061	11,99999956	9,04E-05	10,50000009	12,56782027
11,89183065	11,99999957	9,04E-05	10,50000007	12,56782033
11,89183069	11,99999958	9,04E-05	10,50000004	12,5678204
11,89183072	11,9999996	9,04E-05	10,50000002	12,56782048
11,89183075	11,99999961	9,04E-05	10,5	12,56782055
11,89183078	11,99999963	9,04E-05	10,49999997	12,56782062
11,8918308	11,99999964	9,04E-05	10,49999995	12,56782069
11,89183081	11,99999966	9,04E-05	10,49999993	12,56782076
11,89183083	11,99999968	9,04E-05	10,49999991	12,56782083
11,89183084	11,99999969	9,04E-05	10,49999989	12,56782089
11,89183085	11,99999971	9,04E-05	10,49999987	12,56782096
11,89183085	11,99999973	9,04E-05	10,49999985	12,56782102
11,89183085	11,99999975	9,04E-05	10,49999984	12,56782109
11,89183085	11,99999976	9,04E-05	10,49999982	12,56782115
11,89183084	11,99999978	9,04E-05	10,49999981	12,5678212
11,89183084	11,9999998	9,04E-05	10,4999998	12,56782126
11,89183083	11,99999981	9,04E-05	10,49999979	12,56782131
11,89183082	11,99999983	9,04E-05	10,49999978	12,56782136
11,89183081	11,99999985	9,04E-05	10,49999977	12,56782141
11,8918308	11,99999986	9,04E-05	10,49999977	12,56782145
11,89183078	11,99999988	9,04E-05	10,49999976	12,56782149
11,89183077	11,99999989	9,04E-05	10,49999976	12,56782153
11,89183075	11,99999991	9,04E-05	10,49999975	12,56782156
11,89183074	11,99999992	9,04E-05	10,49999975	12,5678216
11,89183072	11,99999993	9,04E-05	10,49999975	12,56782163
11,8918307	11,99999994	9,04E-05	10,49999975	12,56782165
11,89183068	11,99999996	9,04E-05	10,49999975	12,56782168
11,89183067	11,99999997	9,04E-05	10,49999975	12,5678217
11,89183065	11,99999998	9,04E-05	10,49999975	12,56782172
11,89183063	11,99999999	9,04E-05	10,49999975	12,56782173
11,89183061	11,99999999	9,04E-05	10,49999976	12,56782175
11,89183059	12	9,04E-05	10,49999976	12,56782176
11,89183058	12,00000001	9,04E-05	10,49999977	12,56782177
11,89183056	12,00000002	9,04E-05	10,49999977	12,56782178
11,89183054	12,00000002	9,04E-05	10,49999978	12,56782178
11,89183053	12,00000003	9,04E-05	10,49999978	12,56782179
11,89183051	12,00000003	9,04E-05	10,49999979	12,56782179
11,89183049	12,00000004	9,04E-05	10,4999998	12,56782179
