CWFlow	Level	OutFlow	TempOF	Steam	Volume
0,00011631	21,85505366	9,12E-05	28,65799573	5,499234227	0,003524227
0,000114042	22,00837164	9,13E-05	28,73938352	5,744230612	0,003548183
0,000111761	22,14658386	9,13E-05	28,83666825	5,978220437	0,003569779
0,000109483	22,26971877	9,14E-05	28,94880112	6,201516825	0,003589019
0,000107228	22,37791278	9,15E-05	29,07482415	6,414399035	0,003605924
0,00010501	22,47141141	9,15E-05	29,21387573	6,617108255	0,003620533
0,000103173	22,55160743	9,16E-05	29,36761957	6,808416009	0,003633064
0,000101393	22,61995519	9,16E-05	29,53791028	6,986927543	0,003643743
9,97E-05	22,67688673	9,17E-05	29,72332946	7,153157401	0,003652639
9,80E-05	22,72286952	9,17E-05	29,92214952	7,307838795	0,003659823
9,65E-05	22,75839508	9,17E-05	30,13355999	7,444041675	0,003665374
9,50E-05	22,78397079	9,17E-05	30,35676442	7,56403368	0,00366937
9,35E-05	22,80011338	9,17E-05	30,59084826	7,672257055	0,003671893
9,22E-05	22,80734368	9,17E-05	30,83505799	7,768968864	0,003673022
9,09E-05	22,80618241	9,17E-05	31,08848103	7,854200097	0,003672841
8,97E-05	22,79714348	9,17E-05	31,3499122	7,928185101	0,003671429
8,86E-05	22,78067047	9,17E-05	31,61838663	7,992010711	0,003668855
8,74E-05	22,75700556	9,17E-05	31,89319475	8,04598821	0,003665157
8,64E-05	22,72635567	9,17E-05	32,17351191	8,090518475	0,003660368
8,53E-05	22,68896402	9,17E-05	32,45813077	8,126268015	0,003654526
8,43E-05	22,64512144	9,16E-05	32,74603601	8,153807899	0,003647675
8,33E-05	22,59516862	9,16E-05	33,03662878	8,173457305	0,00363987
8,24E-05	22,53949431	9,16E-05	33,32923669	8,185596244	0,003631171
8,16E-05	22,47853078	9,15E-05	33,62316237	8,190635329	0,003621645
8,09E-05	22,41274752	9,15E-05	33,91776728	8,188962187	0,003611367
8,02E-05	22,34264381	9,15E-05	34,21254955	8,180889126	0,003600413
7,96E-05	22,26874068	9,14E-05	34,50707344	8,166695828	0,003588866
7,91E-05	22,19157293	9,14E-05	34,8009045	8,146670418	0,003576808
7,87E-05	22,11168131	9,13E-05	35,09362188	8,121101506	0,003564325
7,83E-05	22,02960522	9,13E-05	35,38480512	8,09028631	0,003551501
7,80E-05	21,94587607	9,12E-05	35,6740146	8,054543489	0,003538418
7,79E-05	21,86101146	9,12E-05	35,9607976	8,01420962	0,003525158
7,77E-05	21,77551009	9,11E-05	36,24469085	7,969637796	0,003511798
7,77E-05	21,68984759	9,11E-05	36,52521861	7,921162483	0,003498414
7,77E-05	21,60447308	9,10E-05	36,80188943	7,868840517	0,003485074
7,78E-05	21,51980657	9,10E-05	37,07419819	7,813447017	0,003471845
7,80E-05	21,43623701	9,09E-05	37,34163132	7,755410052	0,003458787
7,82E-05	21,35412103	9,09E-05	37,60367154	7,695171106	0,003445956
7,84E-05	21,27378222	9,08E-05	37,85980349	7,633181479	0,003433403
7,87E-05	21,19551096	9,08E-05	38,10952041	7,569897903	0,003421174
7,91E-05	21,11956462	9,08E-05	38,35233042	7,505778249	0,003409307
7,94E-05	21,04616817	9,07E-05	38,58776244	7,441277368	0,003397839
7,99E-05	20,97551508	9,07E-05	38,81536066	7,376850175	0,003386799
8,03E-05	20,90776845	9,06E-05	39,03469749	7,312943036	0,003376214
8,07E-05	20,84306233	9,06E-05	39,24539902	7,249976468	0,003366103
8,12E-05	20,78150322	9,06E-05	39,44714062	7,188346839	0,003356485
8,17E-05	20,7231716	9,05E-05	39,63964276	7,128428034	0,003347371
8,21E-05	20,66812363	9,05E-05	39,82267751	7,070566314	0,003338769
8,26E-05	20,61639276	9,05E-05	39,99607125	7,015077387	0,003330686
8,31E-05	20,56799151	9,04E-05	40,15970653	6,962244071	0,003323124
8,36E-05	20,52291307	9,04E-05	40,31352309	6,912314383	0,00331608
8,41E-05	20,48113304	9,04E-05	40,45751869	6,865499831	0,003309552
8,46E-05	20,44261104	9,04E-05	40,59174834	6,821974625	0,003303533
8,51E-05	20,40729225	9,03E-05	40,71632198	6,781875975	0,003298014
8,55E-05	20,37510899	9,03E-05	40,83140207	6,7453045	0,003292986
8,60E-05	20,34598218	9,03E-05	40,9372009	6,712324848	0,003288435
8,64E-05	20,31982269	9,03E-05	41,0339771	6,682966912	0,003284347
8,69E-05	20,29653275	9,03E-05	41,12203162	6,657227437	0,003280708
8,73E-05	20,27600713	9,03E-05	41,20170338	6,635071984	0,003277501
8,77E-05	20,25813441	9,02E-05	41,27336457	6,616437171	0,003274709
8,80E-05	20,24279801	9,02E-05	41,33741566	6,601233183	0,003272312
8,84E-05	20,22987735	9,02E-05	41,39428044	6,589346452	0,003270293
8,87E-05	20,21924871	9,02E-05	41,44440095	6,580642423	0,003268633
8,91E-05	20,21078625	9,02E-05	41,48823258	6,5749684	0,00326731
8,94E-05	20,20436277	9,02E-05	41,52623916	6,572156403	0,003266307
8,97E-05	20,19985053	9,02E-05	41,55888842	6,572026015	0,003265602
8,99E-05	20,19712198	9,02E-05	41,58664755	6,574387138	0,003265175
9,02E-05	20,19605037	9,02E-05	41,6099792	6,579042661	0,003265008
9,04E-05	20,1965104	9,02E-05	41,6293377	6,585790973	0,00326508
9,06E-05	20,19837871	9,02E-05	41,64516579	6,594428319	0,003265372
9,08E-05	20,2015344	9,02E-05	41,65789163	6,604750974	0,003265865
9,10E-05	20,20585944	9,02E-05	41,66792627	6,616557213	0,003266541
9,11E-05	20,2112391	9,02E-05	41,67566147	6,62964908	0,003267381
9,13E-05	20,21755594	9,02E-05	41,68146802	6,643833943	0,003268368
9,14E-05	20,22467271	9,02E-05	41,68569426	6,658925839	0,00326948
9,15E-05	20,23245109	9,02E-05	41,6886652	6,674746609	0,003270695
9,16E-05	20,24076474	9,02E-05	41,69068173	6,691126836	0,003271994
9,16E-05	20,24950188	9,02E-05	41,69202037	6,707906582	0,00327336
9,17E-05	20,25856523	9,02E-05	41,69293314	6,724935961	0,003274776
9,17E-05	20,26787098	9,03E-05	41,69364779	6,742075529	0,00327623
9,18E-05	20,27734756	9,03E-05	41,69436821	6,75919653	0,003277711
9,18E-05	20,28693407	9,03E-05	41,69527898	6,776178456	0,003279208
9,18E-05	20,29657878	9,03E-05	41,69655985	6,792900062	0,003280715
9,18E-05	20,30623764	9,03E-05	41,6983808	6,809242543	0,003282225
9,18E-05	20,31587296	9,03E-05	41,70088304	6,825102213	0,00328373
9,18E-05	20,3254522	9,03E-05	41,70417687	6,84039252	0,003285227
9,18E-05	20,33494699	9,03E-05	41,70834507	6,855042509	0,00328671
9,18E-05	20,34433228	9,03E-05	41,71344574	6,86899555	0,003288177
9,17E-05	20,3535857	9,03E-05	41,71951501	6,882208104	0,003289623
9,17E-05	20,36268705	9,03E-05	41,72656975	6,894648419	0,003291045
9,17E-05	20,37161792	9,03E-05	41,73460993	6,906295416	0,00329244
9,17E-05	20,38036145	9,03E-05	41,74362017	6,917138011	0,003293806
9,16E-05	20,38890209	9,03E-05	41,75357176	6,927174165	0,003295141
9,16E-05	20,39722554	9,03E-05	41,76442541	6,936409348	0,003296441
9,16E-05	20,40531869	9,03E-05	41,77613378	6,944855128	0,003297706
9,15E-05	20,41316955	9,03E-05	41,78864353	6,952527989	0,003298933
9,15E-05	20,42076726	9,03E-05	41,80189711	6,959448323	0,00330012
9,15E-05	20,42810214	9,03E-05	41,81583418	6,965639561	0,003301266
9,14E-05	20,43516562	9,04E-05	41,83039287	6,971127432	0,00330237
9,14E-05	20,44195032	9,04E-05	41,84551077	6,975939334	0,00330343
9,14E-05	20,44845001	9,04E-05	41,86112582	6,980103777	0,003304445
9,13E-05	20,45465964	9,04E-05	41,87717701	6,983649916	0,003305416
9,13E-05	20,46057528	9,04E-05	41,89360489	6,986607195	0,00330634
9,12E-05	20,46619418	9,04E-05	41,91035193	6,98900507	0,003307218
9,12E-05	20,47151464	9,04E-05	41,9273628	6,990872803	0,003308049
9,11E-05	20,47653606	9,04E-05	41,94458453	6,992239297	0,003308834
9,11E-05	20,48125888	9,04E-05	41,9619666	6,993132988	0,003309572
9,11E-05	20,48568447	9,04E-05	41,97946101	6,993581749	0,003310263
9,10E-05	20,48981517	9,04E-05	41,99702228	6,99361284	0,003310909
9,10E-05	20,49365416	9,04E-05	42,01460742	6,993252858	0,003311508
9,09E-05	20,49720383	9,04E-05	42,03217592	6,992527722	0,003312063
9,09E-05	20,50046092	9,04E-05	42,04968964	6,991462654	0,003312572
9,08E-05	20,50342015	9,04E-05	42,06711279	6,990082169	0,003313034
9,08E-05	20,50607755	9,04E-05	42,08441182	6,988410078	0,00331345
9,07E-05	20,50843127	9,04E-05	42,10155538	6,98646948	0,003313817
9,07E-05	20,51048187	9,04E-05	42,11851424	6,984282766	0,003314138
9,06E-05	20,5122323	9,04E-05	42,13526121	6,981871615	0,003314411
9,06E-05	20,51368789	9,04E-05	42,15177107	6,979257001	0,003314639
9,06E-05	20,51485615	9,04E-05	42,16802156	6,97645852	0,003314821
9,05E-05	20,51574659	9,04E-05	42,18399704	6,973491927	0,00331496
9,05E-05	20,51637047	9,04E-05	42,19968779	6,970369455	0,003315058
9,04E-05	20,51674056	9,04E-05	42,21508503	6,967102916	0,003315116
9,04E-05	20,51687082	9,04E-05	42,23017954	6,963704582	0,003315136
9,04E-05	20,51677621	9,04E-05	42,24496184	6,960187113	0,003315121
9,03E-05	20,51647239	9,04E-05	42,25942217	6,956563549	0,003315074
9,03E-05	20,51597547	9,04E-05	42,27355048	6,952847313	0,003314996
9,03E-05	20,51530186	9,04E-05	42,28733656	6,949052166	0,003314891
9,03E-05	20,51446799	9,04E-05	42,30077002	6,945192203	0,003314761
9,02E-05	20,51349021	9,04E-05	42,31384016	6,941281926	0,003314608
9,02E-05	20,51238461	9,04E-05	42,32653602	6,937336252	0,003314435
9,02E-05	20,5111669	9,04E-05	42,33884662	6,933370344	0,003314245
9,02E-05	20,50985228	9,04E-05	42,35076124	6,929399423	0,003314039
9,02E-05	20,50845539	9,04E-05	42,3622697	6,925438598	0,003313821
9,02E-05	20,50699022	9,04E-05	42,37336253	6,921502718	0,003313592
9,02E-05	20,50547008	9,04E-05	42,38403122	6,917606228	0,003313355
9,01E-05	20,50390751	9,04E-05	42,39426835	6,913763033	0,003313111
9,01E-05	20,50231431	9,04E-05	42,40406775	6,909986382	0,003312862
9,01E-05	20,50070149	9,04E-05	42,41342464	6,906288753	0,00331261
9,01E-05	20,4990793	9,04E-05	42,42233574	6,902681756	0,003312356
9,01E-05	20,49745718	9,04E-05	42,4307993	6,899176052	0,003312103
9,01E-05	20,49584381	9,04E-05	42,4388152	6,895781297	0,003311851
9,01E-05	20,49424711	9,04E-05	42,44638491	6,892506103	0,003311601
9,01E-05	20,49267424	9,04E-05	42,45351151	6,889358011	0,003311355
9,01E-05	20,49113167	9,04E-05	42,4601996	6,886343484	0,003311114
9,02E-05	20,48962516	9,04E-05	42,46645532	6,883467912	0,003310879
9,02E-05	20,48815981	9,04E-05	42,4722862	6,880735625	0,00331065
9,02E-05	20,48674006	9,04E-05	42,4777011	6,878149923	0,003310428
9,02E-05	20,48536978	9,04E-05	42,48271015	6,87571311	0,003310214
9,02E-05	20,48405222	9,04E-05	42,48732457	6,873426542	0,003310008
9,02E-05	20,48279011	9,04E-05	42,49155661	6,871290674	0,003309811
9,02E-05	20,48158566	9,04E-05	42,4954194	6,869305117	0,003309623
9,02E-05	20,48044059	9,04E-05	42,49892686	6,867468695	0,003309444
9,02E-05	20,47935618	9,04E-05	42,50209354	6,86577951	0,003309274
9,02E-05	20,47833328	9,04E-05	42,50493456	6,864235	0,003309115
9,02E-05	20,47737234	9,04E-05	42,50746544	6,862832006	0,003308964
9,02E-05	20,47647347	9,04E-05	42,50970201	6,861566831	0,003308824
9,03E-05	20,47563643	9,04E-05	42,51166033	6,860435307	0,003308693
9,03E-05	20,47486068	9,04E-05	42,51335654	6,859432852	0,003308572
9,03E-05	20,47414542	9,04E-05	42,5148068	6,858554531	0,00330846
9,03E-05	20,47348957	9,04E-05	42,5160272	6,85779511	0,003308358
9,03E-05	20,47289185	9,04E-05	42,51703369	6,857149112	0,003308264
9,03E-05	20,47235077	9,04E-05	42,51784197	6,856610868	0,00330818
9,03E-05	20,47186467	9,04E-05	42,51846745	6,856174565	0,003308104
9,03E-05	20,47143172	9,04E-05	42,51892519	6,855834289	0,003308036
9,03E-05	20,47104998	9,04E-05	42,51922986	6,855584071	0,003307977
9,03E-05	20,4707174	9,04E-05	42,51939564	6,855417921	0,003307925
9,03E-05	20,47043181	9,04E-05	42,51943626	6,85532987	0,00330788
9,03E-05	20,47019099	9,04E-05	42,51936489	6,855313995	0,003307842
9,03E-05	20,46999266	9,04E-05	42,51919416	6,855364454	0,003307811
9,04E-05	20,4698345	9,04E-05	42,51893613	6,855475512	0,003307787
9,04E-05	20,46971416	9,04E-05	42,51860226	6,855641561	0,003307768
9,04E-05	20,46962928	9,04E-05	42,5182034	6,855857147	0,003307755
9,04E-05	20,46957751	9,04E-05	42,51774979	6,856116981	0,003307746
9,04E-05	20,46955651	9,04E-05	42,51725104	6,856415962	0,003307743
9,04E-05	20,46956396	9,04E-05	42,51671616	6,856749185	0,003307744
9,04E-05	20,46959759	9,04E-05	42,51615352	6,857111954	0,00330775
9,04E-05	20,46965514	9,04E-05	42,51557092	6,857499793	0,003307759
9,04E-05	20,46973444	9,04E-05	42,51497551	6,857908448	0,003307771
9,04E-05	20,46983337	9,04E-05	42,51437389	6,858333898	0,003307786
9,04E-05	20,46994986	9,04E-05	42,51377206	6,858772354	0,003307805
9,04E-05	20,47008193	9,04E-05	42,51317549	6,859220264	0,003307825
9,04E-05	20,47022766	9,04E-05	42,51258908	6,85967431	0,003307848
9,04E-05	20,47038523	9,04E-05	42,51201724	6,86013141	0,003307873
9,04E-05	20,47055287	9,04E-05	42,51146384	6,860588715	0,003307899
9,04E-05	20,47072893	9,04E-05	42,5109323	6,861043603	0,003307926
9,04E-05	20,47091183	9,04E-05	42,51042558	6,861493681	0,003307955
9,04E-05	20,47110009	9,04E-05	42,5099462	6,861936771	0,003307984
9,04E-05	20,4712923	9,04E-05	42,50949626	6,862370914	0,003308014
9,04E-05	20,47148715	9,04E-05	42,5090775	6,862794354	0,003308045
9,04E-05	20,47168344	9,04E-05	42,50869127	6,863205537	0,003308076
9,04E-05	20,47188001	9,04E-05	42,5083386	6,863603101	0,003308106
9,04E-05	20,47207584	9,04E-05	42,50802019	6,863985869	0,003308137
9,04E-05	20,47226997	9,04E-05	42,50773645	6,864352838	0,003308167
9,04E-05	20,47246151	9,04E-05	42,50748753	6,864703172	0,003308197
9,04E-05	20,47264969	9,04E-05	42,50727332	6,865036195	0,003308227
9,04E-05	20,47283379	9,04E-05	42,50709349	6,865351378	0,003308255
9,04E-05	20,47301318	9,04E-05	42,50694751	6,865648333	0,003308283
9,04E-05	20,47318729	9,04E-05	42,50683467	6,865926801	0,003308311
9,04E-05	20,47335564	9,04E-05	42,50675409	6,866186647	0,003308337
9,04E-05	20,47351782	9,04E-05	42,50670475	6,866427846	0,003308362
9,04E-05	20,47367345	9,04E-05	42,5066855	6,86665048	0,003308386
9,04E-05	20,47382226	9,04E-05	42,50669508	6,866854721	0,00330841
9,04E-05	20,47396401	9,04E-05	42,50673215	6,867040833	0,003308432
9,04E-05	20,47409852	9,04E-05	42,50679529	6,867209153	0,003308453
9,04E-05	20,47422566	9,04E-05	42,506883	6,867360092	0,003308473
9,04E-05	20,47434535	9,04E-05	42,50699378	6,867494122	0,003308491
9,04E-05	20,47445756	9,04E-05	42,50712604	6,867611768	0,003308509
9,04E-05	20,4745623	9,04E-05	42,50727821	6,867713605	0,003308525
9,04E-05	20,47465961	9,04E-05	42,50744869	6,867800248	0,003308541
9,04E-05	20,47474957	9,04E-05	42,50763588	6,867872345	0,003308555
9,04E-05	20,47483229	9,04E-05	42,5078382	6,867930573	0,003308568
9,04E-05	20,47490792	9,04E-05	42,50805408	6,867975632	0,003308579
9,04E-05	20,47497662	9,04E-05	42,50828198	6,868008238	0,00330859
9,04E-05	20,47503859	9,04E-05	42,50852038	6,868029117	0,0033086
9,04E-05	20,47509402	9,04E-05	42,50876782	6,868039004	0,003308608
9,04E-05	20,47514315	9,04E-05	42,50902288	6,868038635	0,003308616
9,04E-05	20,47518622	9,04E-05	42,50928417	6,868028745	0,003308623
9,04E-05	20,47522348	9,04E-05	42,50955037	6,868010063	0,003308629
9,04E-05	20,4752552	9,04E-05	42,50982022	6,867983309	0,003308634
9,04E-05	20,47528165	9,04E-05	42,51009252	6,867949191	0,003308638
9,04E-05	20,47530311	9,04E-05	42,51036611	6,867908401	0,003308641
9,04E-05	20,47531985	9,04E-05	42,51063993	6,867861615	0,003308644
9,04E-05	20,47533217	9,04E-05	42,51091295	6,867809489	0,003308646
9,04E-05	20,47534035	9,04E-05	42,51118424	6,867752656	0,003308647
9,04E-05	20,47534467	9,04E-05	42,51145292	6,867691729	0,003308648
9,04E-05	20,47534542	9,04E-05	42,51171816	6,867627292	0,003308648
9,04E-05	20,47534287	9,04E-05	42,51197923	6,867559907	0,003308647
9,04E-05	20,47533729	9,04E-05	42,51223544	6,867490106	0,003308646
9,04E-05	20,47532896	9,04E-05	42,51248617	6,867418396	0,003308645
9,04E-05	20,47531813	9,04E-05	42,51273088	6,867345254	0,003308643
9,04E-05	20,47530505	9,04E-05	42,51296907	6,86727113	0,003308641
9,04E-05	20,47528998	9,04E-05	42,51320031	6,867196445	0,003308639
9,04E-05	20,47527314	9,04E-05	42,51342422	6,867121591	0,003308636
9,04E-05	20,47525477	9,04E-05	42,5136405	6,867046932	0,003308634
9,04E-05	20,47523507	9,04E-05	42,51384887	6,866972804	0,00330863
9,04E-05	20,47521426	9,04E-05	42,51404912	6,866899514	0,003308627
9,04E-05	20,47519253	9,04E-05	42,51424108	6,866827344	0,003308624
9,04E-05	20,47517007	9,04E-05	42,51442465	6,866756548	0,00330862
9,04E-05	20,47514705	9,04E-05	42,51459974	6,866687353	0,003308617
9,04E-05	20,47512363	9,04E-05	42,51476631	6,866619965	0,003308613
9,04E-05	20,47509997	9,04E-05	42,51492439	6,866554561	0,003308609
9,04E-05	20,47507621	9,04E-05	42,51507399	6,866491298	0,003308606
9,04E-05	20,47505248	9,04E-05	42,51521521	6,86643031	0,003308602
9,04E-05	20,4750289	9,04E-05	42,51534813	6,866371708	0,003308598
9,04E-05	20,47500558	9,04E-05	42,51547289	6,866315586	0,003308595
9,04E-05	20,47498262	9,04E-05	42,51558965	6,866262016	0,003308591
9,04E-05	20,47496012	9,04E-05	42,51569858	6,866211053	0,003308588
9,04E-05	20,47493815	9,04E-05	42,51579989	6,866162735	0,003308584
9,04E-05	20,47491678	9,04E-05	42,51589378	6,866117085	0,003308581
9,04E-05	20,47489608	9,04E-05	42,51598049	6,86607411	0,003308578
9,04E-05	20,47487611	9,04E-05	42,51606027	6,866033803	0,003308574
9,04E-05	20,47485691	9,04E-05	42,51613337	6,865996147	0,003308571
9,04E-05	20,47483851	9,04E-05	42,51620005	6,86596111	0,003308569
9,04E-05	20,47482096	9,04E-05	42,51626059	6,865928652	0,003308566
9,04E-05	20,47480427	9,04E-05	42,51631528	6,865898722	0,003308563
9,04E-05	20,47478847	9,04E-05	42,51636438	6,865871262	0,003308561
9,04E-05	20,47477356	9,04E-05	42,51640818	6,865846206	0,003308558
9,04E-05	20,47475955	9,04E-05	42,51644698	6,865823479	0,003308556
9,04E-05	20,47474645	9,04E-05	42,51648106	6,865803004	0,003308554
9,04E-05	20,47473425	9,04E-05	42,51651069	6,865784697	0,003308552
9,04E-05	20,47472295	9,04E-05	42,51653616	6,865768469	0,00330855
9,04E-05	20,47471252	9,04E-05	42,51655775	6,865754231	0,003308549
9,04E-05	20,47470297	9,04E-05	42,51657572	6,865741886	0,003308547
9,04E-05	20,47469426	9,04E-05	42,51659035	6,865731341	0,003308546
9,04E-05	20,47468637	9,04E-05	42,51660189	6,865722498	0,003308545
9,04E-05	20,47467929	9,04E-05	42,51661059	6,865715258	0,003308544
9,04E-05	20,47467298	9,04E-05	42,5166167	6,865709524	0,003308543
9,04E-05	20,47466742	9,04E-05	42,51662045	6,865705198	0,003308542
9,04E-05	20,47466258	9,04E-05	42,51662207	6,865702182	0,003308541
9,04E-05	20,47465843	9,04E-05	42,51662177	6,865700381	0,00330854
9,04E-05	20,47465492	9,04E-05	42,51661976	6,865699701	0,00330854
9,04E-05	20,47465204	9,04E-05	42,51661624	6,86570005	0,003308539
9,04E-05	20,47464974	9,04E-05	42,5166114	6,865701337	0,003308539
9,04E-05	20,474648	9,04E-05	42,51660541	6,865703474	0,003308539
9,04E-05	20,47464677	9,04E-05	42,51659845	6,865706377	0,003308539
9,04E-05	20,47464602	9,04E-05	42,51659066	6,865709965	0,003308538
9,04E-05	20,47464573	9,04E-05	42,51658221	6,865714158	0,003308538
9,04E-05	20,47464584	9,04E-05	42,51657321	6,865718882	0,003308538
9,04E-05	20,47464634	9,04E-05	42,51656381	6,865724064	0,003308538
9,04E-05	20,47464719	9,04E-05	42,51655412	6,865729635	0,003308539
9,04E-05	20,47464836	9,04E-05	42,51654425	6,865735532	0,003308539
9,04E-05	20,47464981	9,04E-05	42,5165343	6,865741694	0,003308539
9,04E-05	20,47465152	9,04E-05	42,51652436	6,865748061	0,003308539
9,04E-05	20,47465345	9,04E-05	42,5165145	6,865754582	0,00330854
9,04E-05	20,47465559	9,04E-05	42,51650482	6,865761205	0,00330854
9,04E-05	20,47465789	9,04E-05	42,51649537	6,865767884	0,00330854
9,04E-05	20,47466035	9,04E-05	42,5164862	6,865774576	0,003308541
9,04E-05	20,47466292	9,04E-05	42,51647738	6,865781242	0,003308541
9,04E-05	20,4746656	9,04E-05	42,51646895	6,865787845	0,003308541
9,04E-05	20,47466835	9,04E-05	42,51646094	6,865794352	0,003308542
9,04E-05	20,47467116	9,04E-05	42,51645338	6,865800734	0,003308542
9,04E-05	20,47467401	9,04E-05	42,5164463	6,865806964	0,003308543
9,04E-05	20,47467687	9,04E-05	42,51643972	6,865813019	0,003308543
9,04E-05	20,47467975	9,04E-05	42,51643366	6,865818879	0,003308544
9,04E-05	20,47468261	9,04E-05	42,51642813	6,865824526	0,003308544
9,04E-05	20,47468544	9,04E-05	42,51642313	6,865829943	0,003308545
