CWFlow	Level	OutFlow	TempOF	Steam
-1,27E-06	11,09394723	8,49E-05	53,42408674	-0,040175153
9,85E-07	11,27829745	8,47E-05	53,58010641	0,031134846
-4,49E-08	10,4396137	8,43E-05	53,50820538	-0,00141925
1,76E-05	9,715405911	8,40E-05	53,4633916	-0,025264844
2,96E-05	9,322696	8,37E-05	53,46466072	-0,024196877
4,00E-05	9,354361645	8,35E-05	53,57346659	0,02725045
5,07E-05	8,886738044	8,33E-05	53,50854855	-0,001777995
6,53E-05	8,837893625	8,32E-05	53,54883249	0,016237606
8,16E-05	8,739302352	8,32E-05	53,54057367	0,01254415
0,000100872	8,871359954	8,32E-05	53,56599686	0,023913744
0,000119419	8,969843582	8,33E-05	53,54084274	0,01266448
0,000134278	8,880781489	8,35E-05	53,32743458	-0,042418183
0,000150268	9,668127861	8,38E-05	53,00168678	0,011859839
0,000161508	10,32645613	8,41E-05	52,26872846	0,035580741
0,00016799	10,81259449	8,45E-05	51,27848784	0,02304167
0,000168773	10,72854737	8,48E-05	49,86034885	-0,075181706
0,000172402	11,82096396	8,52E-05	48,55166286	-0,00865776
0,000172085	12,40341844	8,56E-05	46,84215936	-0,010212257
0,000171161	13,13121261	8,59E-05	44,98941889	0,010055661
0,000170744	13,2428743	8,60E-05	44,60770445	0,010055661
0,000170744	13,2428743	8,60E-05	44,60770445	0,010055661
0,000167891	13,45366298	8,62E-05	42,9535111	-0,016164685
0,000165541	13,68846644	8,64E-05	41,38655901	-0,016164685
0,000165462	13,85771288	8,64E-05	41,058977	-6,46E-05
0,000164231	14,49637683	8,66E-05	39,38312275	0,050802337
0,000161153	14,59573934	8,68E-05	37,72746859	0,026805003
0,000158812	14,7272758	8,69E-05	36,28757566	0,008478092
0,000156379	14,71600578	8,71E-05	34,99572862	0,355813376
0,000156435	15,15772475	8,72E-05	34,01817187	0,760830458
0,000156208	15,54936752	8,74E-05	33,19423093	1,097310763
0,000155204	15,82911992	8,77E-05	32,34879609	1,39975235
0,000154953	16,3118364	8,80E-05	31,70595214	1,698756102
0,000154867	16,90759467	8,82E-05	31,15495794	2,004912228
0,000154783	17,5824727	8,85E-05	30,71565424	2,294862293
0,000149194	17,09635215	8,87E-05	29,97966303	2,263826903
0,000148642	17,79341831	8,89E-05	29,68320508	2,394441492
0,000148704	18,67160005	8,92E-05	29,52545333	2,54469756
0,000145796	18,91629783	8,94E-05	29,24187685	2,601488535
0,000142421	19,07419594	8,96E-05	28,98801352	2,777018669
0,000140478	19,55834065	8,98E-05	28,88736987	3,06925582
0,000136462	19,5596997	9,00E-05	28,67842213	3,281364936
0,00013399	19,84542997	9,01E-05	28,59851246	3,523242945
0,000132897	20,42372794	9,03E-05	28,64073153	3,79948701
0,000131676	20,95401516	9,05E-05	28,68668363	4,066152351
0,000128514	21,02853547	9,06E-05	28,60483551	4,266451534
0,000124895	20,97727396	9,07E-05	28,49962791	4,446784055
0,000123965	21,50277911	9,09E-05	28,59444086	4,716458628
0,000120552	21,44786823	9,10E-05	28,53257028	4,965503926
0,000117829	21,52429849	9,11E-05	28,54265516	5,219710461
0,000115865	21,75553962	9,12E-05	28,62652663	5,485160817
0,000113429	21,87132055	9,13E-05	28,69604416	5,72484866
0,000111551	22,09981782	9,13E-05	28,82187953	5,971606721
0,000110046	22,39541884	9,14E-05	28,98855098	6,2192935
0,000106164	22,14001239	9,15E-05	28,99959344	6,380754839
0,000105362	22,55002909	9,15E-05	29,23873683	6,628226474
0,000104306	22,80495391	9,16E-05	29,44773476	6,844244613
0,000101543	22,65349492	9,16E-05	29,54851647	6,991670778
0,000100381	22,83411452	9,17E-05	29,77304925	7,175392769
9,80E-05	22,71114993	9,17E-05	29,91844346	7,306181395
9,85E-05	23,20974453	9,17E-05	30,27628922	7,507872127
9,59E-05	22,99061911	9,17E-05	30,42211236	7,593258166
9,17E-05	22,39446501	9,17E-05	30,46257098	7,614889711
9,22E-05	22,81516396	9,17E-05	30,83753098	7,770074817
8,91E-05	22,40193216	9,17E-05	30,96064588	7,797030479
9,07E-05	23,02705433	9,17E-05	31,4226164	7,960699404
8,90E-05	22,86890578	9,17E-05	31,64628909	8,004489068
8,81E-05	22,89998101	9,17E-05	31,93840755	8,066207992
8,72E-05	22,92183561	9,17E-05	32,23532809	8,118163514
8,71E-05	23,08081296	9,17E-05	32,58204429	8,181683823
8,40E-05	22,5735559	9,16E-05	32,723405	8,143687003
8,32E-05	22,56444196	9,16E-05	33,02691216	8,169111899
8,31E-05	22,67718458	9,16E-05	33,37277817	8,20506859
8,26E-05	22,69719454	9,15E-05	33,69230992	8,221559055
7,98E-05	22,16334819	9,15E-05	33,83890029	8,153691795
7,96E-05	22,21965527	9,15E-05	34,17365716	8,16349592
7,96E-05	22,2776592	9,14E-05	34,50989372	8,167957098
7,66E-05	21,63639247	9,13E-05	34,62534102	8,068156043
7,98E-05	22,37076438	9,13E-05	35,17555114	8,157741385
7,73E-05	21,80012215	9,13E-05	35,3122362	8,057832504
7,92E-05	22,2038036	9,12E-05	35,75557845	8,09101995
7,71E-05	21,68515442	9,12E-05	35,90518672	7,989339679
7,84E-05	21,91745761	9,11E-05	36,2895786	7,989712206
7,85E-05	21,87329679	9,11E-05	36,58323034	7,947106118
7,76E-05	21,56511236	9,10E-05	36,78944248	7,863274069
7,84E-05	21,64557956	9,10E-05	37,1139711	7,831234003
7,79E-05	21,40773992	9,09E-05	37,33261975	7,751379954
7,87E-05	21,47803756	9,09E-05	37,64285739	7,712695549
7,73E-05	21,02840857	9,08E-05	37,78220953	7,598480405
7,80E-05	21,03198699	9,08E-05	38,05780959	7,546772122
8,05E-05	21,43367222	9,08E-05	38,45165997	7,550199772
7,88E-05	20,90748405	9,07E-05	38,54390668	7,421664472
8,01E-05	21,02854315	9,07E-05	38,83212961	7,384349477
7,87E-05	20,55293867	9,06E-05	38,92249046	7,262762528
8,03E-05	20,7532876	9,06E-05	39,21700976	7,237280403
8,04E-05	20,60917119	9,05E-05	39,39264444	7,163975409
8,14E-05	20,66443446	9,05E-05	39,62106845	7,120121347
8,31E-05	20,88647333	9,05E-05	39,89172575	7,101445624
8,36E-05	20,83503885	9,05E-05	40,06521322	7,045998614
8,43E-05	20,82961618	9,04E-05	40,24243951	6,999243388
8,38E-05	20,55853606	9,04E-05	40,32478807	6,917352234
8,46E-05	20,5928293	9,04E-05	40,49284015	6,881296067
8,35E-05	20,206622	9,03E-05	40,51712205	6,788600735
8,46E-05	20,306503	9,03E-05	40,68444962	6,767622223
8,68E-05	20,6591742	9,03E-05	40,92123138	6,785477387
8,69E-05	20,54693618	9,03E-05	41,00074814	6,740744035
8,69E-05	20,41792014	9,03E-05	41,06499823	6,696839985
8,56E-05	20,01761808	9,03E-05	41,03383106	6,617782947
8,76E-05	20,34860486	9,03E-05	41,2246608	6,645338853
8,80E-05	20,3453568	9,03E-05	41,30094671	6,62877228
8,76E-05	20,15220633	9,02E-05	41,30876805	6,588421584
8,87E-05	20,29524094	9,02E-05	41,41495022	6,59859026
9,13E-05	20,79300369	9,03E-05	41,62583821	6,66178363
8,86E-05	20,10841556	9,02E-05	41,45586012	6,560490998
8,78E-05	19,8441709	9,02E-05	41,41233649	6,52121758
8,70E-05	19,60292687	9,02E-05	41,37012458	6,48760826
8,92E-05	20,02724865	9,02E-05	41,53292889	6,550363421
8,95E-05	20,0451782	9,02E-05	41,56226923	6,557706114
8,92E-05	19,93451318	9,02E-05	41,5464869	6,54873897
9,26E-05	20,65295568	9,02E-05	41,78891565	6,658715211
9,18E-05	20,41809334	9,02E-05	41,72637358	6,635377034
9,17E-05	20,35574129	9,02E-05	41,71532307	6,637753707
9,16E-05	20,30518661	9,02E-05	41,70537029	6,642935265
8,84E-05	19,57518923	9,02E-05	41,47833383	6,552989572
9,31E-05	20,60164561	9,02E-05	41,80490356	6,712237859
9,15E-05	20,23869521	9,02E-05	41,69063976	6,675629661
9,07E-05	20,03906457	9,02E-05	41,62689854	6,662602124
8,96E-05	19,79037955	9,02E-05	41,54683314	6,642976879
9,18E-05	20,27848553	9,03E-05	41,69923249	6,727753117
9,38E-05	20,73456054	9,03E-05	41,84122799	6,808075399
9,21E-05	20,35899053	9,03E-05	41,72018598	6,770742589
9,26E-05	20,47612902	9,03E-05	41,75510768	6,802934662
9,16E-05	20,2553149	9,03E-05	41,68351107	6,787064469
9,28E-05	20,53671239	9,03E-05	41,77126332	6,841836595
9,03E-05	19,97428615	9,03E-05	41,59286381	6,776794543
9,27E-05	20,54121911	9,03E-05	41,77240836	6,870906569
9,23E-05	20,4526005	9,03E-05	41,74555038	6,871681228
9,16E-05	20,30308708	9,03E-05	41,70040287	6,863162598
9,19E-05	20,39803489	9,03E-05	41,73357108	6,888494169
9,33E-05	20,7183173	9,03E-05	41,83902991	6,944942132
9,17E-05	20,37881619	9,03E-05	41,73688622	6,907313405
9,26E-05	20,57918449	9,03E-05	41,80649354	6,945255836
9,03E-05	20,09840276	9,03E-05	41,66170781	6,886091356
9,28E-05	20,66165693	9,03E-05	41,84804596	6,973805594
9,34E-05	20,81171772	9,04E-05	41,90464844	7,00232863
9,10E-05	20,28251562	9,03E-05	41,74732713	6,934050733
9,05E-05	20,19477373	9,03E-05	41,73043168	6,927488011
9,05E-05	20,21332819	9,03E-05	41,7479167	6,935265937
9,21E-05	20,5897136	9,04E-05	41,87926523	6,992983817
9,06E-05	20,27231813	9,03E-05	41,79186836	6,95194972
9,13E-05	20,42676648	9,04E-05	41,85426888	6,977037261
8,99E-05	20,14005627	9,03E-05	41,77769069	6,93915828
9,23E-05	20,69107196	9,04E-05	41,96649433	7,019204347
9,05E-05	20,29628109	9,04E-05	41,85662069	6,964975732
9,21E-05	20,66697543	9,04E-05	41,98917293	7,018515132
9,19E-05	20,64672923	9,04E-05	41,99840434	7,016308246
9,09E-05	20,44415726	9,04E-05	41,95023404	6,987886027
9,14E-05	20,55296942	9,04E-05	42,00073838	7,003097278
9,07E-05	20,41770928	9,04E-05	41,97422039	6,983415527
9,06E-05	20,41127489	9,04E-05	41,98855681	6,98160267
9,21E-05	20,75388102	9,04E-05	42,11334437	7,028827358
9,09E-05	20,509725	9,04E-05	42,0526192	6,992772794
8,97E-05	20,25788878	9,04E-05	41,98946895	6,95535879
9,24E-05	20,85640763	9,04E-05	42,19519591	7,037954233
8,97E-05	20,27399666	9,04E-05	42,02742065	6,95331542
9,11E-05	20,60500576	9,04E-05	42,14840532	6,997650462
8,98E-05	20,32341551	9,04E-05	42,07555209	6,955168888
9,03E-05	20,44400536	9,04E-05	42,12973552	6,969402402
9,10E-05	20,60380928	9,04E-05	42,196151	6,989038392
9,16E-05	20,75048587	9,04E-05	42,25822812	7,006689073
9,01E-05	20,44016627	9,04E-05	42,17558991	6,959592553
9,08E-05	20,59193885	9,04E-05	42,23886482	6,977737561
9,02E-05	20,46737305	9,04E-05	42,21452697	6,956704539
9,04E-05	20,52049915	9,04E-05	42,24613914	6,960713616
8,91E-05	20,24985231	9,04E-05	42,17510949	6,918857776
9,02E-05	20,48653847	9,04E-05	42,26424168	6,948684291
9,18E-05	20,8479224	9,04E-05	42,39252041	6,996091815
8,94E-05	20,32734907	9,04E-05	42,24159782	6,918729592
8,89E-05	20,22258181	9,04E-05	42,22184685	6,900141265
9,18E-05	20,8643712	9,04E-05	42,43784395	6,987114672
9,14E-05	20,77190136	9,04E-05	42,42129809	6,970243766
9,10E-05	20,6857033	9,04E-05	42,40637022	6,954268513
8,87E-05	20,18162303	9,04E-05	42,25891623	6,879217522
9,17E-05	20,85457937	9,04E-05	42,48327987	6,970659247
8,96E-05	20,3718571	9,04E-05	42,34177909	6,8987105
8,89E-05	20,2332163	9,04E-05	42,30866827	6,875481515
8,94E-05	20,34519279	9,04E-05	42,35438156	6,887766043
9,05E-05	20,58040153	9,04E-05	42,43862801	6,91756004
9,08E-05	20,64501307	9,04E-05	42,46848405	6,923319908
9,04E-05	20,54568272	9,04E-05	42,44604955	6,905996173
8,99E-05	20,43683483	9,04E-05	42,42015492	6,887436167
9,19E-05	20,89728499	9,04E-05	42,57383668	6,949504268
8,95E-05	20,34889861	9,04E-05	42,40804566	6,869025066
9,03E-05	20,51562893	9,04E-05	42,46794631	6,889807919
8,94E-05	20,32884345	9,04E-05	42,41561168	6,860729944
9,06E-05	20,58221499	9,04E-05	42,50202906	6,894037037
8,82E-05	20,05492544	9,04E-05	42,34114933	6,817082114
9,08E-05	20,6330173	9,04E-05	42,5294004	6,896593623
8,91E-05	20,23752358	9,04E-05	42,40936537	6,838562128
9,01E-05	20,45976517	9,04E-05	42,48427549	6,868034456
8,91E-05	20,24460683	9,04E-05	42,42048012	6,83579125
8,90E-05	20,20348883	9,04E-05	42,41134702	6,828301801
8,83E-05	20,05691015	9,04E-05	42,36850438	6,80603662
8,92E-05	20,26063315	9,04E-05	42,43609174	6,833447553
9,04E-05	20,52480288	9,04E-05	42,52246429	6,869539697
9,07E-05	20,58681045	9,04E-05	42,54459363	6,877170837
9,18E-05	20,82159563	9,04E-05	42,62106224	6,909361326
9,09E-05	20,61907203	9,04E-05	42,55896017	6,879827416
8,81E-05	19,99375774	9,04E-05	42,36289488	6,790617454
8,92E-05	20,24343294	9,04E-05	42,44327691	6,825260189
9,01E-05	20,44123313	9,04E-05	42,50702233	6,852671892
8,78E-05	19,90736211	9,03E-05	42,33917687	6,776709405
9,00E-05	20,40187988	9,04E-05	42,49633632	6,846277221
8,97E-05	20,33869479	9,04E-05	42,47695009	6,837062452
9,07E-05	20,54535948	9,04E-05	42,54272858	6,86609302
9,09E-05	20,59568021	9,04E-05	42,55891235	6,873090332
9,12E-05	20,67165189	9,04E-05	42,58306763	6,883786687
9,01E-05	20,42526864	9,04E-05	42,50515919	6,848961015
9,01E-05	20,41772793	9,04E-05	42,5026666	6,847973105
9,18E-05	20,79404347	9,04E-05	42,62146001	6,901325584
9,22E-05	20,88028576	9,04E-05	42,6484364	6,913705154
9,00E-05	20,38400616	9,04E-05	42,49112699	6,843748208
9,05E-05	20,50425507	9,04E-05	42,52871579	6,861021128
8,94E-05	20,25385461	9,04E-05	42,44904011	6,825911106
9,04E-05	20,47823017	9,04E-05	42,51945665	6,857974771
9,11E-05	20,64075928	9,04E-05	42,57027961	6,881317874
8,98E-05	20,33671553	9,04E-05	42,47353172	6,838699293
9,05E-05	20,49885833	9,04E-05	42,52418529	6,862027187
9,04E-05	20,47766263	9,04E-05	42,51684972	6,859441122
8,98E-05	20,33026848	9,04E-05	42,46960093	6,839018423
8,99E-05	20,34938452	9,04E-05	42,47500762	6,842151072
9,23E-05	20,89059885	9,04E-05	42,64552213	6,919123774
8,94E-05	20,24591766	9,04E-05	42,44103436	6,828386903
8,99E-05	20,35932059	9,04E-05	42,4762891	6,844858095
8,89E-05	20,1343355	9,04E-05	42,40455536	6,813470388
9,03E-05	20,44956872	9,04E-05	42,50367629	6,858475309
9,08E-05	20,55981095	9,04E-05	42,53799903	6,874482382
8,99E-05	20,35342582	9,04E-05	42,47222361	6,845702077
9,07E-05	20,54853558	9,04E-05	42,53344235	6,873690647
8,97E-05	20,30995076	9,04E-05	42,45754691	6,840333082
9,17E-05	20,75545667	9,04E-05	42,59801342	6,903706897
9,04E-05	20,46508977	9,04E-05	42,505811	6,86299789
9,12E-05	20,6462834	9,04E-05	42,56276433	6,888962054
9,26E-05	20,96003246	9,04E-05	42,661671	6,933656117
9,08E-05	20,57054781	9,04E-05	42,53823142	6,878881079
9,17E-05	20,77097522	9,04E-05	42,60137408	6,907514943
9,07E-05	20,52915596	9,04E-05	42,52470142	6,873588121
9,01E-05	20,40376389	9,04E-05	42,48488107	6,856108849
8,95E-05	20,26696574	9,04E-05	42,44148787	6,836998706
9,00E-05	20,38747935	9,04E-05	42,479497	6,854260169
9,16E-05	20,7326505	9,04E-05	42,58858123	6,903275365
9,13E-05	20,66668317	9,04E-05	42,56768305	6,894129372
8,94E-05	20,2425968	9,04E-05	42,43356741	6,834320568
9,02E-05	20,43101555	9,04E-05	42,49317126	6,861116302
8,91E-05	20,18359881	9,04E-05	42,41497873	6,826259249
9,07E-05	20,54290228	9,04E-05	42,52867338	6,877189536
9,14E-05	20,6911308	9,04E-05	42,57564413	6,898253991
8,96E-05	20,30745711	9,04E-05	42,45443491	6,844081363
8,76E-05	19,84944954	9,03E-05	42,3097399	6,779382192
9,11E-05	20,63054348	9,04E-05	42,55690224	6,889904931
9,36E-05	21,19191862	9,04E-05	42,73460081	6,969341894
9,09E-05	20,59476274	9,04E-05	42,5459555	6,884925663
9,07E-05	20,54171219	9,04E-05	42,52938562	6,877446072
9,07E-05	20,53855257	9,04E-05	42,52860527	6,87701135
9,13E-05	20,6896815	9,04E-05	42,57662634	6,898386256
9,25E-05	20,94194316	9,04E-05	42,656638	6,934054126
9,19E-05	20,81611515	9,04E-05	42,61709536	6,916243377
9,02E-05	20,43156184	9,04E-05	42,49574335	6,861835375
9,04E-05	20,47911472	9,04E-05	42,51104071	6,868529128
9,06E-05	20,53036505	9,04E-05	42,52751141	6,875739159
8,95E-05	20,28423451	9,04E-05	42,44994492	6,840887221
9,15E-05	20,73420793	9,04E-05	42,59250753	6,904473919
9,05E-05	20,51153584	9,04E-05	42,52236156	6,87292946
9,19E-05	20,82351039	9,04E-05	42,62128528	6,916991336
9,02E-05	20,43206695	9,04E-05	42,4977673	6,861571335
9,20E-05	20,84458759	9,04E-05	42,62848279	6,91984602
8,85E-05	20,05076316	9,04E-05	42,37771533	6,807515269
9,22E-05	20,88286622	9,04E-05	42,6411074	6,9251234
8,89E-05	20,13580101	9,04E-05	42,40511801	6,819401893
8,93E-05	20,24029159	9,04E-05	42,43840896	6,834107483
9,04E-05	20,48646985	9,04E-05	42,51649969	6,868850072
8,89E-05	20,14999824	9,04E-05	42,41033403	6,821193247
9,08E-05	20,57959596	9,04E-05	42,546414	6,881875067
9,09E-05	20,59721815	9,04E-05	42,55220871	6,88429516
9,17E-05	20,77046739	9,04E-05	42,60720952	6,908724959
9,00E-05	20,38476658	9,04E-05	42,48544705	6,85410828
9,08E-05	20,56876493	9,04E-05	42,54383127	6,88006048
9,06E-05	20,53047893	9,04E-05	42,53191484	6,874578402
9,11E-05	20,6325909	9,04E-05	42,56438785	6,888953277
9,10E-05	20,61642945	9,04E-05	42,55945114	6,886603626
8,94E-05	20,25320106	9,04E-05	42,44475379	6,835173316
9,21E-05	20,87012421	9,04E-05	42,63999914	6,922359522
9,00E-05	20,38961151	9,04E-05	42,4881964	6,854347132
8,95E-05	20,27122798	9,04E-05	42,45090062	6,837549906
8,94E-05	20,25227309	9,04E-05	42,4450387	6,834816455
9,16E-05	20,74222464	9,04E-05	42,600099	6,904055744
9,02E-05	20,43930651	9,04E-05	42,50442392	6,861168871
9,31E-05	21,07957675	9,04E-05	42,7070034	6,951671547
9,02E-05	20,43053085	9,04E-05	42,50185772	6,859839966
9,02E-05	20,44327705	9,04E-05	42,50598168	6,861602503
9,08E-05	20,56683842	9,04E-05	42,5451413	6,879039237
8,92E-05	20,21121115	9,04E-05	42,43276126	6,828711007
9,01E-05	20,41272602	9,04E-05	42,49655836	6,857177077
8,88E-05	20,12128667	9,04E-05	42,40446324	6,815931353
9,14E-05	20,7093728	9,04E-05	42,59049236	6,899071722
9,07E-05	20,54247179	9,04E-05	42,53776772	6,87544313
8,91E-05	20,2005193	9,04E-05	42,42968137	6,827060796
9,04E-05	20,49032261	9,04E-05	42,52136845	6,868024428
9,00E-05	20,38608273	9,04E-05	42,48844313	6,853264061
9,18E-05	20,78528089	9,04E-05	42,61471416	6,909702623
9,17E-05	20,77981705	9,04E-05	42,61301539	6,908915291
9,10E-05	20,62187993	9,04E-05	42,56309617	6,886566844
9,09E-05	20,58456404	9,04E-05	42,55131685	6,881278589
9,12E-05	20,65374376	9,04E-05	42,57321077	6,891052764
8,96E-05	20,30311981	9,04E-05	42,46234778	6,841459322
9,07E-05	20,55616597	9,04E-05	42,54237894	6,877239215
9,00E-05	20,38569674	9,04E-05	42,48847994	6,853126383
9,12E-05	20,66792621	9,04E-05	42,57773424	6,893036118
9,02E-05	20,43494597	9,04E-05	42,50406257	6,860085405
9,22E-05	20,89378265	9,04E-05	42,64916048	6,924973498
9,05E-05	20,51320479	9,04E-05	42,5288103	6,871151476
9,16E-05	20,75902253	9,04E-05	42,60654209	6,90591611
9,03E-05	20,4667465	9,04E-05	42,51411218	6,86458365
8,89E-05	20,13894066	9,04E-05	42,41044543	6,818227288
9,07E-05	20,55634675	9,04E-05	42,54243425	6,877260499
9,02E-05	20,43022433	9,04E-05	42,50254329	6,859427789
8,90E-05	20,16389451	9,04E-05	42,41831404	6,821767299
9,06E-05	20,5259251	9,04E-05	42,53278914	6,872970864
9,06E-05	20,53528632	9,04E-05	42,53573986	6,874299852
9,00E-05	20,39272656	9,04E-05	42,49064854	6,854144308
9,18E-05	20,78254606	9,04E-05	42,61391005	6,909278843
8,96E-05	20,29631606	9,04E-05	42,46014022	6,840521493
8,94E-05	20,26518995	9,04E-05	42,45028679	6,836125722
9,04E-05	20,47410931	9,04E-05	42,51634243	6,865677629
9,08E-05	20,56322315	9,04E-05	42,54451234	6,87828655
8,99E-05	20,36091064	9,04E-05	42,48052533	6,849681594
9,01E-05	20,41466982	9,04E-05	42,49751553	6,857290635
8,93E-05	20,23268896	9,04E-05	42,4399585	6,831560956
9,24E-05	20,92503959	9,04E-05	42,65888971	6,929480345
9,23E-05	20,90936692	9,04E-05	42,65392469	6,927270014
8,89E-05	20,13444684	9,04E-05	42,408865	6,817685749
9,23E-05	20,90831879	9,04E-05	42,65357682	6,927133597
8,95E-05	20,27436088	9,04E-05	42,45309424	6,83748406
9,01E-05	20,40666804	9,04E-05	42,49492647	6,856200572
9,09E-05	20,59884098	9,04E-05	42,55569045	6,883383171
9,01E-05	20,40218164	9,04E-05	42,49349541	6,855576358
9,17E-05	20,77405623	9,04E-05	42,61108713	6,908172147
9,16E-05	20,74800525	9,04E-05	42,60284428	6,904492517
8,88E-05	20,11782211	9,04E-05	42,40355861	6,815375449
8,93E-05	20,23594454	9,04E-05	42,44090849	6,832084512
8,96E-05	20,30477574	9,04E-05	42,46267164	6,841822483
9,08E-05	20,56883726	9,04E-05	42,54617256	6,879169931
8,99E-05	20,3777985	9,04E-05	42,48575865	6,852156222
9,11E-05	20,63262868	9,04E-05	42,56634136	6,888197643
9,06E-05	20,52565846	9,04E-05	42,53251322	6,873072507
8,94E-05	20,24730389	9,04E-05	42,44448905	6,833709711
9,05E-05	20,50598587	9,04E-05	42,52629118	6,870295108
8,96E-05	20,30743624	9,04E-05	42,4635044	6,842217951
8,97E-05	20,33407267	9,04E-05	42,47192808	6,845986678
9,18E-05	20,78661099	9,04E-05	42,61503415	6,909986804
8,87E-05	20,10628397	9,04E-05	42,39989708	6,813775359
8,84E-05	20,02415579	9,04E-05	42,37392741	6,8021618
9,09E-05	20,58467287	9,04E-05	42,55118032	6,881431805
8,88E-05	20,1270198	9,04E-05	42,40645983	6,816710617
9,02E-05	20,4432828	9,04E-05	42,50647333	6,861437511
9,06E-05	20,52949602	9,04E-05	42,53373893	6,873630283
9,01E-05	20,41492031	9,04E-05	42,4975097	6,857427055
8,98E-05	20,34721589	9,04E-05	42,47610264	6,84785228
9,02E-05	20,43285325	9,04E-05	42,50318667	6,859963168
9,16E-05	20,74496948	9,04E-05	42,60188975	6,904102879
8,97E-05	20,3318763	9,04E-05	42,47126158	6,845682372
9,10E-05	20,61013193	9,04E-05	42,55925719	6,885033245
8,98E-05	20,33509129	9,04E-05	42,47228524	6,846136111
9,09E-05	20,6026838	9,04E-05	42,556909	6,883978803
8,97E-05	20,31274683	9,04E-05	42,46522651	6,842974843
9,16E-05	20,74131314	9,04E-05	42,60075472	6,90358252
9,06E-05	20,51648808	9,04E-05	42,52966244	6,871786642
9,20E-05	20,83136948	9,04E-05	42,62924032	6,916316731
9,07E-05	20,54657675	9,04E-05	42,53918456	6,876040047
9,12E-05	20,66856175	9,04E-05	42,57776319	6,893290383
9,17E-05	20,76359519	9,04E-05	42,60781893	6,906729163
9,08E-05	20,57184533	9,04E-05	42,54718577	6,879610635
9,00E-05	20,38837141	9,04E-05	42,48916963	6,853662488
9,03E-05	20,44955969	9,04E-05	42,5085224	6,862314789
8,94E-05	20,25909806	9,04E-05	42,44829639	6,835378413
8,83E-05	20,0147139	9,04E-05	42,37101848	6,800816239
9,05E-05	20,50826912	9,04E-05	42,52709741	6,87061446
9,09E-05	20,59593198	9,04E-05	42,55482179	6,883010842
9,06E-05	20,53161593	9,04E-05	42,53448612	6,873914174
9,01E-05	20,40602696	9,04E-05	42,49477414	6,856152225
9,00E-05	20,3814587	9,04E-05	42,4870076	6,852676782
9,15E-05	20,72892469	9,04E-05	42,59688851	6,901814952
9,08E-05	20,56222749	9,04E-05	42,54417662	6,878239491
9,20E-05	20,83364868	9,04E-05	42,63000982	6,916623357
9,12E-05	20,6594015	9,04E-05	42,57491018	6,891980228
9,18E-05	20,8035153	9,04E-05	42,62048501	6,912360173
8,90E-05	20,16639272	9,04E-05	42,41901109	6,822256644
9,01E-05	20,41654909	9,04E-05	42,49811929	6,857633342
9,14E-05	20,69716193	9,04E-05	42,58685855	6,897317271
9,22E-05	20,88482707	9,04E-05	42,64620507	6,923856448
8,87E-05	20,09103514	9,04E-05	42,3951875	6,811596671
9,05E-05	20,49416256	9,04E-05	42,52266895	6,868606889
